card_id,target
C_ID_c1653ff7c1,-0.148794
C_ID_2aa89bbf6f,-0.68847966
C_ID_92a512a68f,-0.28903514
C_ID_91e19ebc41,-0.13615578
C_ID_999ca072b3,-0.8034178
C_ID_da9749b6b7,-0.7140788
C_ID_3a3d3b32bd,-0.7871369
C_ID_740fa7dd37,-1.1640005
C_ID_5b34399315,-0.92089367
C_ID_25f02f3854,-0.29525983
C_ID_6c7de6f5fd,-0.06654602
C_ID_4b4915adf6,-0.34804642
C_ID_454b4112c4,-0.8486248
C_ID_03afcff085,-0.83035624
C_ID_ca42b145ab,-0.4737882
C_ID_71204f6452,-0.50542617
C_ID_23cfd266dd,-0.4023459
C_ID_b9a382b23a,-0.8470068
C_ID_ad09a42d75,0.30463356
C_ID_dc9f98a0de,-0.22931284
C_ID_830febdbcc,-0.6813345
C_ID_008c2b3bdf,-1.1192889
C_ID_acee0f7af7,0.7116707
C_ID_6e1de39320,-1.223717
C_ID_024275f9e7,-0.627715
C_ID_dc343d39fa,0.048336774
C_ID_807309418c,-0.5520035
C_ID_d9f3d3e4bd,-0.18082702
C_ID_0eb946e10b,-0.85173297
C_ID_63da88924c,-0.25287002
C_ID_ba871159db,-0.53100324
C_ID_f9ff0bb34b,-0.38322455
C_ID_2a51dd8c35,-0.714188
C_ID_9fc7f57c80,-0.67975974
C_ID_d25cd55cb3,-0.7054634
C_ID_d65b9b30cb,0.0062597096
C_ID_e68843ace1,-0.5466211
C_ID_d6f07240e3,-0.21425313
C_ID_79f600e2e6,-0.39931828
C_ID_492c5a265c,-0.21900755
C_ID_37d6d4895c,-0.6409235
C_ID_79e12e7cfe,-0.28879136
C_ID_d02645af4d,-0.46546757
C_ID_b550ef62da,-0.41642308
C_ID_700ff70607,-1.2163867
C_ID_d0b68c9cac,-0.92338586
C_ID_164c28d2f0,0.036684483
C_ID_42cea42de0,-0.2948057
C_ID_f348b6f8fd,-0.42251766
C_ID_076099ea03,-0.72634995
C_ID_971e51fe0b,-0.14569587
C_ID_0bdacef6f0,-0.6467078
C_ID_ff5503d0eb,-0.24242324
C_ID_bf827910ae,-0.615144
C_ID_cb21fa6378,-0.74710405
C_ID_0bd646b897,-0.7164229
C_ID_0153bf6eb7,-0.34390438
C_ID_7ed03747fe,-0.21697801
C_ID_bf08ae34ef,-0.86951816
C_ID_3309485eac,-0.50690126
C_ID_4ceef1ebef,-0.7880614
C_ID_0c7b26e0d0,-0.7750565
C_ID_dd45334df9,-0.017477274
C_ID_5e2b5993a4,-0.755332
C_ID_e3687adbef,0.18819848
C_ID_a3ec6f6ad3,-0.5297774
C_ID_efac118649,-0.14249915
C_ID_3affc2218d,-0.12251532
C_ID_aab3b90a03,-0.14346725
C_ID_5bef8d423b,-1.0566965
C_ID_d598715eb3,-0.761248
C_ID_f643fa4929,0.19231412
C_ID_7e737b351c,-1.6957462
C_ID_dc7a83d4b1,0.49410594
C_ID_2ef289cd41,-0.579594
C_ID_0451e614b8,-0.30458152
C_ID_a5abf9fbc6,-0.49296033
C_ID_322ded88a5,-0.6301079
C_ID_14c30b8abf,-0.5143248
C_ID_e7f2069894,-0.07946271
C_ID_c33fb3bc3f,-0.27381873
C_ID_826b7e6ac0,-0.8375335
C_ID_88798ca963,0.8264334
C_ID_8f12714bc8,-0.46367007
C_ID_edbe288db7,-0.38725048
C_ID_5f995c9b71,-0.76696134
C_ID_0d05c8deb5,-0.73834574
C_ID_b3d6ce15d3,-0.2736323
C_ID_6d878a93d8,-1.2828984
C_ID_bc8062c7a5,-0.33756942
C_ID_923c14e3a2,-0.55417645
C_ID_2d56fe8616,-0.06478995
C_ID_179e9aa7b7,-0.6449957
C_ID_8659107975,-0.6355251
C_ID_10f0ced8a0,0.10653433
C_ID_b6bbe36cb1,-0.5707582
C_ID_9256996b5b,-0.34619957
C_ID_b33e32f98a,-0.22572172
C_ID_e664e13e37,-0.2076912
C_ID_6d11f26ea4,0.2313571
C_ID_27ab26ca80,-1.2149053
C_ID_9fbf5c9a28,-0.09302789
C_ID_ebfddbd508,-0.434263
C_ID_4cbde8b3cd,-0.14849281
C_ID_fe64b67f50,-0.72962165
C_ID_a954c3e39b,-0.46574038
C_ID_04b64dd364,-0.014938176
C_ID_3a1c2af6ff,-0.27240175
C_ID_989d398966,-0.089508295
C_ID_e98d211a92,-0.09252584
C_ID_61486f3edd,-0.5624522
C_ID_d865368176,-0.31342787
C_ID_8cf0217310,-0.9081527
C_ID_e5e40bb7d5,-0.26195985
C_ID_45f6121a74,-0.13076979
C_ID_63d96cfb03,-0.53824866
C_ID_122090ad3d,-0.57751083
C_ID_4436474386,-0.6741532
C_ID_e5c6aba5b6,-0.40893328
C_ID_57956abb76,-1.0406736
C_ID_c2d120f7b9,-0.73938644
C_ID_8aa1b2eade,-1.1742686
C_ID_3275f5193b,-0.24013275
C_ID_7eb3d3cadd,0.6948818
C_ID_b6e3feb567,-0.85343015
C_ID_a26f90971a,-0.2789263
C_ID_39c2001afd,0.33295766
C_ID_4345610b4d,-0.5009626
C_ID_c3a468c79b,-0.1979875
C_ID_7e41f1b38e,-1.5715175
C_ID_77088e513d,-0.395155
C_ID_665e6de244,-0.59876156
C_ID_62aa8dcc4f,-0.75923645
C_ID_c0b3da073a,-0.49762338
C_ID_7e3d0c761d,-0.53153324
C_ID_59d1f50c7d,-0.2508368
C_ID_6da02a8956,-0.7185739
C_ID_49c97afe9c,-0.701404
C_ID_674bd1a0de,0.06245765
C_ID_c8d6240b16,-0.16078043
C_ID_0ee2ea167e,-0.46950543
C_ID_8b972d0c94,-0.79118013
C_ID_6c94f29d35,-0.36063832
C_ID_ca98484077,-0.3341059
C_ID_b96124c852,-0.21636713
C_ID_60f1ea2b58,-0.4571941
C_ID_8c7203e5a9,-0.6871141
C_ID_4353bb9163,-1.5647042
C_ID_15876c038b,-0.66536295
C_ID_0c4fb90d97,0.47467318
C_ID_d36db7e67e,0.9982921
C_ID_3c6f20119c,-0.82160234
C_ID_7853fa7df1,-0.2454229
C_ID_dffaf71b78,-1.313915
C_ID_56390e3089,-1.1661563
C_ID_196c3a7dfc,-0.008963227
C_ID_41f623e565,-0.2510609
C_ID_6e43c464bb,-0.38005197
C_ID_088fe44317,-0.4239524
C_ID_5b07519112,0.49985135
C_ID_a1cc45d5d2,-0.666963
C_ID_d0dc934d74,-0.55714667
C_ID_c330997d0f,-0.56786656
C_ID_0bed2829d6,-0.40253806
C_ID_2c88731ca8,-0.5063393
C_ID_70d65c7682,-0.3450082
C_ID_64b6d965c8,-0.05813384
C_ID_e62b2a5970,-0.1961276
C_ID_8c70739bf9,-0.83498836
C_ID_7784d6fa82,-0.8846518
C_ID_3ad8cfa863,-0.29475975
C_ID_7e992ef0e4,-0.05035478
C_ID_a5fc3f4137,-0.49425864
C_ID_a9ff77f1c3,-0.1268987
C_ID_fe55bdf44b,-0.40225917
C_ID_d8f4a58c41,-0.23947114
C_ID_50ff5a0a28,-1.0402488
C_ID_1118615647,-0.34713137
C_ID_7c1df19b00,-1.6536493
C_ID_22c0151d80,-0.012845516
C_ID_56c0281362,-0.5087067
C_ID_e9046b93cc,-1.1058877
C_ID_a166ac03f4,-0.27557784
C_ID_8949507f5b,1.0413578
C_ID_be45efcf61,-0.20807242
C_ID_e2490c50d3,-0.35760117
C_ID_97bc3bf368,-1.4263402
C_ID_e70b5fd892,-0.82602
C_ID_99160567d2,-1.0550623
C_ID_70ffff37b8,0.60817766
C_ID_834de9abbc,-0.61422837
C_ID_70ebf9abba,0.30948824
C_ID_1c5d0f394e,-1.051109
C_ID_fd117f443c,-0.014110684
C_ID_1c1a911536,-0.025209785
C_ID_4613938c18,-0.4389239
C_ID_5e48960c65,-0.13819665
C_ID_7e59c6384e,-0.65136385
C_ID_8dfccb2a93,-0.49172652
C_ID_e1ddf7f6ee,-0.29196978
C_ID_67f22a7c89,-0.8898655
C_ID_9674ad1341,-0.35323954
C_ID_87ff4fa39e,-0.55718005
C_ID_c5a5752de2,0.41827562
C_ID_e62b8e2e0d,0.6877116
C_ID_4c99c288e6,0.37754893
C_ID_ea4a17ebbc,-0.65416634
C_ID_93306cf733,-0.5937805
C_ID_5740140e79,-0.69648135
C_ID_37bca56b68,-0.15500742
C_ID_b0c38d2c92,-0.40726316
C_ID_f34a7c8dae,-0.0046159625
C_ID_9639b4e0d3,-0.7922199
C_ID_1c37d685be,-0.4939325
C_ID_47f662afd4,-0.81164587
C_ID_ccc61e3f6c,-0.18806362
C_ID_9b46dc1aa2,-0.69877625
C_ID_2d3930d9af,0.10335833
C_ID_d4b7456afe,-0.28696656
C_ID_405738dcf1,-0.059569
C_ID_1566cb9c44,-0.658157
C_ID_01fa0df5f0,-0.38432378
C_ID_7d1f9cd097,-0.2014575
C_ID_b50039c00f,-0.418481
C_ID_ab942a3328,-0.7507533
C_ID_9b9a608920,-1.4484037
C_ID_7269e0c541,-0.797305
C_ID_4716092954,-0.49218833
C_ID_3678c16738,-0.49641323
C_ID_f8f42effd6,-0.41237074
C_ID_a24ebaf737,-0.8411144
C_ID_60584b2da4,-0.020727277
C_ID_89546dcd75,-0.24762875
C_ID_229a56ba60,-0.54405427
C_ID_90745ca2cc,-0.8426218
C_ID_c0fa6c8a8f,-0.082333684
C_ID_a29d47d23e,1.3071533
C_ID_e1b3ca0ce8,0.18223295
C_ID_d4fb56c5f3,-0.2836818
C_ID_e8cb04b3ad,-0.84347963
C_ID_a7df8bad31,0.13786599
C_ID_dc1ed63343,0.12771246
C_ID_2e3ff6a0f6,-0.0039891005
C_ID_bdcebc0d6a,-0.25486445
C_ID_928051d17c,-0.537691
C_ID_670a885268,-0.78344226
C_ID_88b8b86fc7,-0.14389974
C_ID_0f70bd8fa8,0.05076149
C_ID_7c7c34d14f,-0.03603494
C_ID_ae88b7b3b1,-0.49186116
C_ID_b009bfb294,0.570837
C_ID_69cd125878,-0.5372759
C_ID_491bf9347e,-0.4606347
C_ID_65757f74c9,0.27981627
C_ID_b8e1568fa5,-0.80469847
C_ID_ae8e5c2d64,-0.21351826
C_ID_c3546f5535,-0.26289207
C_ID_5e54e2cda5,-0.30404973
C_ID_17ea5a984a,-0.22815728
C_ID_b4adbd1b32,-0.5329045
C_ID_92557605be,-1.5184233
C_ID_3363914554,-0.28907287
C_ID_7c7c257805,-0.96016896
C_ID_06efbc0b05,-0.19338375
C_ID_072a0ca97a,0.54405534
C_ID_7061b45299,-0.90289295
C_ID_4fe87659d6,-0.16607815
C_ID_70aaf77658,-0.86747086
C_ID_5a4d5dfdf3,-0.50180376
C_ID_5125c8b262,-0.9279107
C_ID_60304d296b,-0.025295317
C_ID_266cef7f16,-0.3361826
C_ID_1f612bdcd5,-0.6425959
C_ID_4d506a4bcd,-0.3127175
C_ID_e3427484e4,-0.7957536
C_ID_c76d62eb01,-0.1016956
C_ID_72e8a0403b,0.35899454
C_ID_ab563b5d2a,-0.049466193
C_ID_f6781b1b47,-0.5236113
C_ID_d3ca50cdc7,0.15890047
C_ID_00f8cc6608,-0.22646296
C_ID_f1a5f84f32,-0.8043084
C_ID_a927d55f7a,-0.6446278
C_ID_1edbe69cbb,0.0049339533
C_ID_3b38312974,-0.21856868
C_ID_7980a1221b,-0.71903205
C_ID_eb9bdd140e,0.09103531
C_ID_11ff08241c,-0.8613175
C_ID_2961d60cae,-0.83130527
C_ID_ff4881fd25,-0.8568797
C_ID_feed382181,-0.014000177
C_ID_1d18389638,-0.8359091
C_ID_8a22674755,0.13841814
C_ID_f04751d287,-0.27535403
C_ID_07ed810277,-0.6352713
C_ID_1b6c729804,-0.67335355
C_ID_1a1509b29b,0.14257053
C_ID_14e0b93476,-0.620198
C_ID_98aa561b88,-0.23739147
C_ID_c21979627c,-0.29230875
C_ID_8a89488600,-0.24027383
C_ID_35000bcb8c,-0.18797368
C_ID_23606bc250,-0.49950296
C_ID_2693aaa146,0.046990156
C_ID_9ebcb6ced0,-0.3450082
C_ID_6cfa1387e9,0.8217324
C_ID_19f482e24c,-0.07346606
C_ID_4ef64f5dee,-0.4041897
C_ID_91b6d62938,-0.6353862
C_ID_3a08b6aba8,-0.7478583
C_ID_30a1bdb2e2,-0.9839574
C_ID_35c0fcba59,-0.41779566
C_ID_d848a88310,-0.86445653
C_ID_0bcc425142,0.11431208
C_ID_a0bb3c35f4,-0.7948023
C_ID_7323837a70,-0.8960571
C_ID_209fdd586e,0.17710292
C_ID_4ada1e78c1,-0.5036763
C_ID_68e3cca67c,-0.14048046
C_ID_c3bca821f5,-0.49816382
C_ID_ce8d5364d7,-0.55332303
C_ID_aed1548b08,-0.34201676
C_ID_2d3737e5cd,0.43649906
C_ID_fa61dde75b,-0.51584923
C_ID_a78079c3f6,-0.6854075
C_ID_d9f34c1174,-0.28033745
C_ID_8e2ce17012,-0.0014181733
C_ID_39c6386faa,0.031280786
C_ID_e8a9dffec4,-0.47456175
C_ID_688977a143,-0.85328007
C_ID_439a520f81,-0.08630121
C_ID_1551683327,-0.18777359
C_ID_6278490ee4,0.6552564
C_ID_9995eedfbb,-0.19641882
C_ID_cdba85feb2,-0.6477803
C_ID_6067eae12d,-0.45296907
C_ID_f734f11c10,0.4537728
C_ID_72ec73c97f,-0.37218046
C_ID_c3bcb94815,-0.04545194
C_ID_8ad8fc68e5,-0.41505688
C_ID_58e70806e7,-0.3160407
C_ID_911bda553a,-0.30306804
C_ID_d828bf8c11,-0.23358727
C_ID_db0a6416c2,-0.6454493
C_ID_e39c8c9e52,-0.5063486
C_ID_a644e5821a,-0.19805759
C_ID_a3d795fcca,0.034127206
C_ID_536434cd2a,-1.4339327
C_ID_cdb9600ef2,-0.73821056
C_ID_22f6678098,-1.1364305
C_ID_e4d21a8226,0.5999076
C_ID_73cd42bb5b,-0.76970255
C_ID_c2c58f4382,-0.51201165
C_ID_d7cb146286,-0.43362755
C_ID_90e05b778a,0.19075897
C_ID_1cae66af8b,-0.4799502
C_ID_ca6ecea666,-0.32497525
C_ID_e1cc597292,0.14656174
C_ID_11ea32a7ec,-0.3236032
C_ID_1f754ddcfb,-0.49998277
C_ID_9b25fef064,-0.4529217
C_ID_a6fa26542a,-0.22735262
C_ID_1cfc2994f7,0.6813481
C_ID_4399a10057,-0.17831719
C_ID_067e9db575,-0.28986192
C_ID_ed2c732222,0.27082744
C_ID_94282d667a,-0.8955028
C_ID_fb60e184d6,-0.6027098
C_ID_fd8aaae89c,-1.0062646
C_ID_c62676675d,-0.7494335
C_ID_f3472a50ce,-0.7351215
C_ID_b6a8a1ad78,0.03824675
C_ID_91b8feb940,-0.6230813
C_ID_a0c368d982,-0.07218772
C_ID_f47569a2c6,-0.3429852
C_ID_15bc1cc126,-0.04164827
C_ID_a3bab3807b,-0.432477
C_ID_2dd492eaf3,-0.09378922
C_ID_28aaae1cf4,-0.6793474
C_ID_b6f29022f7,-0.33130884
C_ID_6b81b551c1,-1.0959625
C_ID_a2bc88b9f2,-0.36665505
C_ID_511a762b3f,0.6923138
C_ID_7de50216df,-0.30769753
C_ID_34bd21c8cb,-0.017203152
C_ID_02daf80063,0.27248344
C_ID_0da9acf195,-0.49369824
C_ID_94098c4ce5,-1.153881
C_ID_25edeb069a,-1.1576701
C_ID_59e43681c2,-0.33525145
C_ID_d7a516c90b,-0.17830229
C_ID_2d0be916b0,-0.341438
C_ID_21691b9e4a,-0.6333294
C_ID_498eddefc1,-0.859787
C_ID_f95e6ac3dd,-0.69309235
C_ID_966ed2538e,-0.73427904
C_ID_3d4bfbc54b,-0.75930834
C_ID_4ba1fd0cda,0.08807117
C_ID_d8c34409b9,-0.43890607
C_ID_a4ceadbfb0,-0.4416983
C_ID_d8b21382e5,-0.27116174
C_ID_62afeda5d3,-0.39627016
C_ID_a6c0ef4f25,-0.64925313
C_ID_92cc1bf001,-0.51547945
C_ID_072d511a19,-0.040528893
C_ID_4692501f7f,0.3673495
C_ID_544a008712,-0.23676425
C_ID_7d09f6355c,-1.9997408
C_ID_f12f8676fa,-0.25908524
C_ID_58b8f30368,-0.6720365
C_ID_32dced69e9,-0.5383878
C_ID_390f91c631,-0.3401937
C_ID_5b3f5df31e,-0.17140937
C_ID_28e9a30822,-0.2939548
C_ID_69fea803fc,-0.4935251
C_ID_39f98fb677,-1.2166
C_ID_f23a4a7f31,-0.3569492
C_ID_d04ab17d80,-0.34073478
C_ID_2e8290c731,-0.35225546
C_ID_11c3238382,-0.1872775
C_ID_33bff144e7,-0.3701799
C_ID_0fcf63c738,-0.6796278
C_ID_6b2872102f,0.2893403
C_ID_1aca88e657,-0.7908597
C_ID_cae12a4a08,0.13067237
C_ID_95c70c6fbe,0.14430857
C_ID_844552ed7f,-0.55997133
C_ID_46097378c2,0.025289953
C_ID_2acf94dcab,-0.37898993
C_ID_cffc68f12a,-0.45661926
C_ID_f5e1001064,0.20100239
C_ID_09621a1e8f,-1.3853713
C_ID_4f92bfe752,-0.26993847
C_ID_0ccfff7856,-0.116791904
C_ID_1907e85a37,-0.95550585
C_ID_300a5a2556,0.14204699
C_ID_dfbaf79731,0.49026594
C_ID_b42580d0ef,1.2338125
C_ID_6b129923d4,0.21483824
C_ID_966059aa1e,-0.3515147
C_ID_8da3468af5,-0.13883
C_ID_f9340bfbd7,-0.8964244
C_ID_f56714b1f1,0.10171834
C_ID_c9979ff5f9,0.14971516
C_ID_ed5a6e11f3,-0.83392143
C_ID_a664c3fa52,0.016687304
C_ID_cc3c39771e,-0.4399196
C_ID_2f80d56f94,0.1838364
C_ID_250f4bdec2,0.0074905455
C_ID_50306e4637,-0.8191143
C_ID_c56f9fd7c5,0.11132249
C_ID_467a392afe,0.06720105
C_ID_f7562fa22d,-0.8607267
C_ID_09d405503f,-0.1296488
C_ID_0b9a95f1e5,-1.2634269
C_ID_010bceeffa,-0.33724427
C_ID_ae01e23d3f,-0.9509562
C_ID_e8613273b1,-0.38627017
C_ID_2d594e0746,-0.43114984
C_ID_458bcf5fc5,-0.45953655
C_ID_2141d6d0d3,-1.3037244
C_ID_26df770019,-0.9793898
C_ID_cabff7899a,-0.88711584
C_ID_4a4bfd763f,-0.69746315
C_ID_d96f5fb904,-0.654081
C_ID_6e10c87bc7,-0.37298214
C_ID_7abb3e8ad3,0.36971882
C_ID_6c963399d2,-0.46489668
C_ID_9b5d977997,-1.0388414
C_ID_9949e87d00,-0.4251389
C_ID_b77f1f7353,-0.3741365
C_ID_a03f7cd653,-0.16785872
C_ID_48d275770e,-0.5205879
C_ID_e7fd5199af,0.7595367
C_ID_82fb72ed95,0.63862395
C_ID_57b3f408e9,-0.58188796
C_ID_89e4f8ce87,-0.04903382
C_ID_d388eb1597,-0.38975322
C_ID_fb0e4c2e3e,-0.047761977
C_ID_c0e00ebd43,-1.1013832
C_ID_a6865382c4,-0.16904527
C_ID_b5a16ec811,-0.21775019
C_ID_c69496cdd9,-0.4564243
C_ID_4510f2debd,-0.3653772
C_ID_76090a8747,0.5864429
C_ID_9d83651f68,0.31632468
C_ID_3a62cbbbf7,-0.9106406
C_ID_007dc3759d,-0.6292367
C_ID_a2eeafca50,-0.9029232
C_ID_82b4a8ed0e,-0.07976478
C_ID_43cad4c261,-0.024196744
C_ID_a5457c060a,0.45544222
C_ID_80499bb40d,-0.1814704
C_ID_90394c9740,-0.38503873
C_ID_cdaea25870,-0.44657147
C_ID_235befdfbd,0.13081002
C_ID_50de4471df,-0.58129406
C_ID_3692591cae,-0.1952762
C_ID_7bee59b28e,0.18035272
C_ID_0fe51b8d45,-0.092644334
C_ID_de30270c89,-1.2078449
C_ID_bf8a467a64,-1.2348964
C_ID_3349c05031,-0.75755596
C_ID_68d62de53a,-0.42218596
C_ID_9e750d2262,-0.48215097
C_ID_ef30cf331e,-1.1674289
C_ID_e954c7ac7e,-0.25320804
C_ID_8b56d18e47,-0.86744285
C_ID_6837a0af52,-0.7033596
C_ID_943057e3ff,-0.064349055
C_ID_b74ad4c436,-0.49297285
C_ID_b1b06fc829,-1.1096529
C_ID_52050c2597,-0.2988208
C_ID_511dc33d33,-0.46933162
C_ID_6d14cf1ed0,-0.5665208
C_ID_21b29bc23c,-0.16300225
C_ID_7860b6f695,-0.5291245
C_ID_b217048516,0.05437818
C_ID_73257c7234,-0.40872437
C_ID_9160c16f09,-0.58719146
C_ID_d98531f19b,-0.37937242
C_ID_c3ddfbde6e,-0.54381776
C_ID_7ab3fafafb,-0.7823678
C_ID_1a4341ea90,-0.54594994
C_ID_a4b8fed1e1,-0.1654442
C_ID_873a83278a,-0.5383328
C_ID_d6bc05456a,-0.03778249
C_ID_1010a459aa,-0.4875371
C_ID_9fabcf8705,-0.37846446
C_ID_baef9d4e87,-0.66885746
C_ID_3bb9f3c50a,-0.17668903
C_ID_ca4bcecf7c,-0.39897597
C_ID_73550582e0,-0.8152064
C_ID_2060e29b82,0.06051737
C_ID_a5c695be3e,-0.52070665
C_ID_c38a660c43,0.25141022
C_ID_b45c5b4ff2,-0.7010578
C_ID_ca24913089,-0.094854
C_ID_7c1ea9fcb1,-0.6666292
C_ID_35d343b747,-0.30501086
C_ID_3ee0784232,0.7324703
C_ID_58c968d482,-0.5775236
C_ID_ffd1cd5ce1,-0.20528287
C_ID_b211fa9645,0.08532894
C_ID_a43a9bbef5,-0.11761767
C_ID_1add3eb7c6,-0.060551524
C_ID_2284aa00f5,0.23762465
C_ID_8535159544,0.22286028
C_ID_544bb283a8,-0.6346582
C_ID_690bd2b81c,-0.7229066
C_ID_0813c6a05b,-0.48173958
C_ID_7f8c7d717c,-0.25355905
C_ID_a93ef7ecc7,0.5704124
C_ID_5e31d00e1f,-0.6169666
C_ID_3aab47e721,0.06387949
C_ID_2529d515aa,-0.1632716
C_ID_95a2cec994,-0.22953016
C_ID_a7bcaefb07,-0.8703964
C_ID_1a5d9b05df,-0.2423684
C_ID_ccb590a308,-0.58786356
C_ID_1fd1ddb448,0.007614583
C_ID_e5867e1b7a,-0.15004367
C_ID_bbb7ae1d33,-0.46695733
C_ID_7899e90e49,-0.3045842
C_ID_713e323e4a,-0.9575205
C_ID_bb1066f4bd,-0.18778956
C_ID_9d1d1ddf88,-0.7945316
C_ID_0f9fe3f829,-0.46930516
C_ID_8c49aaf3e8,0.563422
C_ID_a56b18c3c1,-0.24735677
C_ID_b6f83589eb,-0.1441741
C_ID_b925ea7231,-0.046471834
C_ID_c6b54617a7,-1.0007154
C_ID_2b0050351d,-0.8812524
C_ID_5261f8b51c,-0.3673244
C_ID_12b27756cc,-0.47218668
C_ID_5c2d9ea09b,-0.22892213
C_ID_310cfdf32c,-0.62331355
C_ID_11be1add75,-1.0401722
C_ID_f78575ce1e,-1.03514
C_ID_2ce01bd27c,-0.8680744
C_ID_8b23c04fdb,-0.47406864
C_ID_cc17252571,-0.00890404
C_ID_57d94c4e07,0.19935372
C_ID_3f1de12c47,-1.6048222
C_ID_3801340ac6,-0.8926238
C_ID_2208d4575a,-1.6743138
C_ID_7772bb41b7,-0.3283046
C_ID_0713ea2ffd,-0.7214811
C_ID_43f668ee4a,-0.19855547
C_ID_f1f538a813,-0.6610445
C_ID_c0db0c4878,-0.78768075
C_ID_44f7f39c03,-0.37654364
C_ID_4dfe9886fb,-0.38957536
C_ID_a2935d561c,-0.124654055
C_ID_0e7fd99664,-0.73681855
C_ID_74ccdaf0e8,-1.4369823
C_ID_0937b25967,-0.30178225
C_ID_e1a1d8375a,-0.117586374
C_ID_74f5343776,-0.4964975
C_ID_e99e19b005,-0.4942875
C_ID_c0093472a0,-0.3229357
C_ID_ba1c236e07,-0.24695843
C_ID_328bfc2d49,0.0054645836
C_ID_a410088457,-0.20580095
C_ID_a7725991c9,-0.46455646
C_ID_e67850f277,-0.4397673
C_ID_7bfdcbc46c,-0.30600256
C_ID_585ee3ac61,-0.3136137
C_ID_776841c041,-0.4817897
C_ID_b75f20f846,-0.9255521
C_ID_c186692f01,-0.05442524
C_ID_93efb71666,-0.5300083
C_ID_ff66fc0aea,-0.4082672
C_ID_2338df1141,-0.27896917
C_ID_98480c8bbc,-0.080240965
C_ID_1e4c7cfea2,-0.9670193
C_ID_bdb8e9be78,-0.60237503
C_ID_7b97ff20eb,-0.7306106
C_ID_ee337eb5ab,0.09588602
C_ID_db80f6a65e,-0.62137806
C_ID_5ff5fd99be,-0.3141927
C_ID_9593c4a53d,-0.7312478
C_ID_566438a00e,-0.06637174
C_ID_5df517223b,0.17000979
C_ID_7944cad51a,-0.9612336
C_ID_3bd10a49ed,-0.22084415
C_ID_01c023b649,-0.24987406
C_ID_da42e64a4d,-0.7132479
C_ID_f249d791e8,-0.4076385
C_ID_6815c73cea,-1.276732
C_ID_af7b2bc2db,-0.33589327
C_ID_26b9cf3b65,-0.38621575
C_ID_6d6b6c2ed7,-0.1577416
C_ID_88c748b4d6,-0.35924065
C_ID_55ff4239f4,0.7034162
C_ID_d64f3a2e7f,-0.14391488
C_ID_3b0e153694,-0.5389224
C_ID_1b6134d58a,-0.24825513
C_ID_80c7f1ed51,-0.37216485
C_ID_a37ba236a1,0.26387376
C_ID_7851cff0f0,-0.9721906
C_ID_f62901b2ec,-0.38639462
C_ID_d622a45244,0.20554501
C_ID_1bfa22992c,0.003948897
C_ID_4a9bfdfbbc,-0.21521276
C_ID_1116df2c10,-0.50508904
C_ID_3301fdc12d,-0.61302626
C_ID_8615f1d230,0.35258693
C_ID_d7ff38840b,-0.6190108
C_ID_90e4e19644,-1.3030536
C_ID_e7b8f89fd5,-0.30241424
C_ID_1e7203f79d,-0.36984634
C_ID_0ed180f7fd,0.3985721
C_ID_bf86ae2f10,-0.9258925
C_ID_005a8f567f,-0.7111602
C_ID_5da8672817,-0.50845087
C_ID_f87971e18d,-0.49948823
C_ID_2f4ea7d1f9,0.47739804
C_ID_038d73dd3a,-0.22024041
C_ID_65b2722edb,-0.48886788
C_ID_97ed2a3531,-0.24575412
C_ID_8ed380564e,-0.55766046
C_ID_8b8e560130,-0.71546304
C_ID_05789acf43,-0.6949208
C_ID_ea0a73f570,0.3149264
C_ID_611b2daed8,-0.77098465
C_ID_9e6f0f68ac,-0.5639807
C_ID_af220b98a2,-1.2921429
C_ID_44de497c3e,-0.685292
C_ID_acd3750b45,-0.94505143
C_ID_329a17be03,-0.20489371
C_ID_fda7462822,0.21442059
C_ID_f26979ed4c,-0.6942167
C_ID_c37f54afe8,-0.59830844
C_ID_b7348c0cf7,-0.13481355
C_ID_18b726692c,-0.6085768
C_ID_90258c1bfe,-0.6063179
C_ID_1ffdfec547,-0.050731897
C_ID_1df3025f59,-0.2597314
C_ID_fd8c9b6c89,-1.363856
C_ID_0e814322e6,-0.67275846
C_ID_46381dfb57,0.5603605
C_ID_6b0964aa92,-0.51820827
C_ID_2f61f966a4,-0.8064345
C_ID_c1a01e7524,-1.772434
C_ID_eb3ffd0916,-0.6369457
C_ID_9ab36c8114,-0.2915877
C_ID_287ca26526,0.5145311
C_ID_bd805e7477,0.4491078
C_ID_29c4479a79,-0.420973
C_ID_5d6079ac02,-0.30509079
C_ID_8a36f259da,-0.5737189
C_ID_af47ab4228,-0.19129604
C_ID_94c5ced68c,-0.14768755
C_ID_0ebd95a4e6,-0.16904527
C_ID_b7c1e4363b,-1.5627403
C_ID_c16b13c18b,-0.44620764
C_ID_940d4fbc28,0.5880267
C_ID_1c2f2021c3,-1.4574517
C_ID_bf5f048ed4,-0.49193352
C_ID_6a06f9777f,0.14512926
C_ID_34b83aa34d,-0.62526476
C_ID_4d9e2d6a20,-0.1650266
C_ID_c553c32f86,-0.22261482
C_ID_eca9cc05f3,-1.5406091
C_ID_8b59523f5f,-0.7940532
C_ID_6f1754a9e5,0.009991676
C_ID_16e970b442,-0.45048684
C_ID_e22417d45e,-0.7152518
C_ID_e6f8f4362f,-0.3222679
C_ID_280c576a9a,0.19027153
C_ID_f6424be38e,-0.9169704
